positive_ratings,owners,average_playtime,median_playtime,price
36,10000.0,0,0,0.0
0,10000.0,0,0,2.09
85,35000.0,355,355,14.99
61,10000.0,0,0,0.79
100,10000.0,0,0,3.99
86,35000.0,0,0,0.0
66,10000.0,0,0,6.19
40,10000.0,0,0,0.79
96,10000.0,0,0,8.29
100,10000.0,0,0,2.89
100,10000.0,0,0,0.0
24,10000.0,0,0,5.79
79,750000.0,459,178,0.0
80,10000.0,0,0,0.0
59,10000.0,0,0,0.0
33,10000.0,0,0,1.69
100,10000.0,0,0,3.99
86,10000.0,0,0,1.69
75,10000.0,0,0,0.0
25,10000.0,0,0,3.99
87,10000.0,190,190,10.0
100,10000.0,0,0,7.19
100,10000.0,0,0,7.19
96,75000.0,0,0,0.0
100,10000.0,0,0,0.79
100,10000.0,0,0,7.19
63,10000.0,0,0,19.49
50,10000.0,0,0,4.79
92,10000.0,0,0,0.79
96,10000.0,0,0,6.99
46,10000.0,0,0,1.69
69,10000.0,0,0,1.19
50,10000.0,0,0,2.89
54,10000.0,0,0,0.79
100,10000.0,0,0,0.79
100,10000.0,0,0,0.79
75,10000.0,0,0,8.29
100,10000.0,0,0,7.19
90,10000.0,0,0,1.69
46,10000.0,0,0,0.0
75,10000.0,0,0,0.0
64,10000.0,0,0,0.79
100,10000.0,0,0,3.99
50,10000.0,0,0,0.79
95,10000.0,0,0,3.99
82,10000.0,0,0,1.69
100,10000.0,0,0,7.19
78,10000.0,0,0,12.99
57,10000.0,0,0,1.69
66,10000.0,0,0,2.09
87,10000.0,0,0,1.69
100,10000.0,0,0,3.99
50,10000.0,0,0,3.99
65,35000.0,0,0,0.0
100,10000.0,0,0,2.09
26,10000.0,0,0,3.99
60,10000.0,0,0,0.0
85,10000.0,0,0,0.89
75,10000.0,0,0,0.79
42,10000.0,0,0,0.0
86,10000.0,0,0,3.99
92,10000.0,0,0,3.99
49,75000.0,0,0,0.0
71,10000.0,0,0,1.69
60,10000.0,0,0,7.19
0,10000.0,0,0,0.79
90,10000.0,0,0,2.09
88,10000.0,0,0,0.79
100,10000.0,0,0,0.79
100,10000.0,0,0,2.89
0,10000.0,0,0,0.79
100,10000.0,0,0,11.39
18,10000.0,0,0,0.79
85,10000.0,0,0,0.79
12,10000.0,0,0,0.79
50,10000.0,0,0,2.09
28,10000.0,0,0,18.99
92,10000.0,0,0,2.09
100,10000.0,0,0,2.09
85,10000.0,0,0,0.79
81,10000.0,0,0,0.0
0,10000.0,0,0,15.49
41,10000.0,0,0,2.89
100,10000.0,0,0,23.79
57,10000.0,0,0,7.19
75,10000.0,0,0,7.19
83,10000.0,0,0,1.69
72,10000.0,9,9,2.89
100,10000.0,0,0,0.79
100,10000.0,0,0,2.89
0,10000.0,0,0,2.09
50,10000.0,0,0,3.99
92,10000.0,0,0,1.69
75,10000.0,0,0,7.19
96,10000.0,0,0,3.99
81,10000.0,0,0,0.79
100,10000.0,0,0,2.09
78,35000.0,0,0,9.29
89,10000.0,0,0,0.0
0,10000.0,0,0,2.89
25,10000.0,0,0,1.69
50,10000.0,0,0,7.19
80,10000.0,0,0,7.19
100,10000.0,0,0,3.99
66,10000.0,0,0,0.79
62,10000.0,0,0,0.99
100,10000.0,0,0,0.79
100,10000.0,0,0,2.89
99,10000.0,0,0,15.49
69,10000.0,0,0,2.09
65,10000.0,0,0,15.49
100,10000.0,0,0,3.99
70,10000.0,0,0,1.69
76,75000.0,0,0,0.0
69,10000.0,0,0,5.79
36,10000.0,0,0,4.79
73,10000.0,0,0,4.79
66,10000.0,0,0,7.19
36,10000.0,0,0,0.79
80,10000.0,0,0,4.49
73,35000.0,0,0,19.99
72,10000.0,0,0,24.99
50,10000.0,0,0,7.19
50,10000.0,0,0,7.19
100,10000.0,0,0,7.19
100,10000.0,0,0,7.19
50,10000.0,0,0,5.19
83,10000.0,0,0,4.79
58,10000.0,0,0,0.79
66,10000.0,0,0,3.99
100,10000.0,0,0,3.99
90,10000.0,0,0,1.69
69,35000.0,0,0,0.0
73,10000.0,0,0,0.79
96,350000.0,1541,1541,0.0
100,10000.0,0,0,2.89
25,10000.0,0,0,5.19
25,10000.0,0,0,5.19
50,10000.0,0,0,0.79
76,10000.0,0,0,7.19
100,10000.0,0,0,3.99
64,10000.0,0,0,3.99
87,10000.0,0,0,1.99
100,10000.0,0,0,2.09
70,10000.0,0,0,11.99
81,10000.0,0,0,0.79
50,10000.0,0,0,3.99
92,10000.0,0,0,3.99
78,75000.0,128,171,2.99
71,10000.0,0,0,3.99
100,10000.0,0,0,1.69
66,10000.0,0,0,5.79
100,10000.0,0,0,3.99
66,10000.0,0,0,2.09
55,10000.0,0,0,3.99
50,10000.0,0,0,2.09
88,10000.0,0,0,0.0
90,10000.0,0,0,3.99
50,10000.0,0,0,2.89
76,10000.0,0,0,0.0
50,10000.0,0,0,1.69
28,35000.0,0,0,0.79
75,10000.0,0,0,1.69
50,10000.0,0,0,3.99
100,10000.0,0,0,0.79
100,10000.0,0,0,3.99
0,10000.0,0,0,1.69
25,10000.0,0,0,5.19
25,10000.0,0,0,0.79
100,10000.0,0,0,5.79
95,10000.0,0,0,3.99
56,10000.0,0,0,1.69
28,10000.0,0,0,5.19
15,10000.0,0,0,2.89
93,10000.0,0,0,18.49
53,35000.0,0,0,0.0
85,35000.0,0,0,9.99
66,10000.0,0,0,0.79
0,10000.0,0,0,1.69
74,10000.0,0,0,0.79
12,10000.0,0,0,0.79
94,10000.0,0,0,0.79
100,10000.0,0,0,5.79
55,10000.0,0,0,0.79
71,10000.0,0,0,3.99
65,10000.0,0,0,0.0
100,10000.0,0,0,3.99
66,10000.0,0,0,1.69
100,10000.0,0,0,2.09
90,10000.0,0,0,10.99
92,10000.0,0,0,11.39
94,10000.0,0,0,6.19
57,10000.0,0,0,24.99
66,10000.0,0,0,0.79
25,10000.0,0,0,2.09
100,10000.0,0,0,1.69
94,10000.0,0,0,0.0
100,10000.0,0,0,7.19
75,10000.0,0,0,0.79
85,10000.0,0,0,34.99
77,75000.0,1373,1373,39.99
64,10000.0,0,0,1.69
68,10000.0,0,0,0.0
72,10000.0,0,0,1.69
0,10000.0,0,0,3.99
82,10000.0,0,0,7.19
96,10000.0,0,0,0.0
26,10000.0,0,0,0.79
92,10000.0,0,0,2.89
71,35000.0,0,0,0.0
73,10000.0,0,0,0.79
90,10000.0,0,0,7.19
98,75000.0,206,412,3.99
50,10000.0,0,0,2.09
78,10000.0,0,0,14.99
25,10000.0,0,0,11.39
81,10000.0,0,0,9.99
100,10000.0,0,0,4.99
54,10000.0,0,0,4.79
87,10000.0,0,0,5.19
100,10000.0,0,0,5.19
100,10000.0,0,0,1.69
93,10000.0,0,0,2.09
100,10000.0,0,0,3.99
100,10000.0,0,0,3.99
64,10000.0,0,0,11.39
64,10000.0,0,0,0.79
100,10000.0,0,0,1.69
69,10000.0,0,0,2.09
100,10000.0,0,0,7.19
100,10000.0,0,0,0.79
100,10000.0,0,0,2.09
66,10000.0,0,0,11.39
75,10000.0,0,0,5.19
13,10000.0,0,0,3.99
50,10000.0,0,0,0.79
72,10000.0,0,0,7.19
69,75000.0,0,0,0.0
35,10000.0,0,0,0.79
42,10000.0,0,0,0.0
100,10000.0,0,0,10.29
100,10000.0,0,0,7.19
80,10000.0,0,0,3.99
100,10000.0,0,0,3.99
71,10000.0,0,0,3.99
88,10000.0,0,0,2.09
80,10000.0,0,0,2.89
78,10000.0,0,0,0.0
69,10000.0,0,0,19.49
97,10000.0,0,0,3.99
66,10000.0,0,0,2.09
0,10000.0,0,0,0.79
71,10000.0,0,0,0.99
94,10000.0,0,0,0.0
100,10000.0,0,0,0.79
83,10000.0,1075,1075,4.79
20,10000.0,0,0,0.79
40,10000.0,0,0,0.0
95,10000.0,0,0,0.79
42,10000.0,0,0,3.99
50,10000.0,0,0,2.09
95,75000.0,0,0,0.0
100,10000.0,0,0,2.09
66,10000.0,0,0,2.09
41,10000.0,0,0,0.0
88,10000.0,0,0,4.79
57,10000.0,0,0,0.0
65,10000.0,0,0,4.79
85,10000.0,0,0,4.79
44,10000.0,0,0,2.89
100,10000.0,0,0,1.7
33,10000.0,0,0,3.99
84,10000.0,0,0,69.99
53,35000.0,0,0,0.79
100,10000.0,0,0,1.69
50,10000.0,0,0,2.09
67,10000.0,0,0,4.79
73,10000.0,0,0,13.99
100,10000.0,0,0,1.69
66,10000.0,0,0,3.99
87,10000.0,0,0,2.19
40,10000.0,0,0,0.0
15,10000.0,0,0,0.79
100,10000.0,0,0,3.99
29,35000.0,0,0,0.0
0,10000.0,0,0,2.99
20,35000.0,0,0,0.79
88,10000.0,0,0,7.99
78,10000.0,0,0,0.79
52,10000.0,0,0,11.39
100,10000.0,0,0,0.79
66,10000.0,0,0,30.99
100,10000.0,0,0,0.0
100,10000.0,0,0,0.79
0,10000.0,0,0,0.79
49,350000.0,0,0,0.0
68,10000.0,0,0,0.0
88,10000.0,0,0,13.99
66,10000.0,0,0,5.19
68,75000.0,0,0,10.29
30,10000.0,0,0,0.79
90,10000.0,0,0,3.99
50,10000.0,0,0,1.69
71,10000.0,0,0,2.09
83,10000.0,0,0,1.69
100,10000.0,0,0,2.09
33,75000.0,0,0,5.19
100,10000.0,0,0,9.29
62,10000.0,0,0,3.99
66,10000.0,0,0,0.79
40,10000.0,0,0,4.79
80,10000.0,0,0,13.99
65,10000.0,0,0,0.79
100,10000.0,0,0,10.0
95,10000.0,0,0,13.99
50,10000.0,0,0,1.69
0,10000.0,0,0,7.19
7,35000.0,0,0,0.79
86,75000.0,0,0,0.0
100,10000.0,0,0,0.99
96,10000.0,0,0,23.79
100,10000.0,0,0,3.0
80,10000.0,0,0,0.79
60,10000.0,0,0,0.79
100,10000.0,0,0,4.79
91,75000.0,0,0,0.0
100,10000.0,0,0,2.89
50,10000.0,0,0,11.39
81,10000.0,0,0,2.89
100,10000.0,0,0,4.79
60,10000.0,0,0,7.19
85,10000.0,0,0,6.99
61,10000.0,0,0,2.89
87,10000.0,0,0,5.79
68,10000.0,0,0,10.99
72,10000.0,0,0,23.79
33,10000.0,0,0,0.79
77,10000.0,0,0,0.79
44,10000.0,0,0,0.79
80,10000.0,0,0,1.69
98,35000.0,0,0,0.0
73,10000.0,0,0,2.09
45,10000.0,0,0,3.99
59,35000.0,0,0,0.0
73,10000.0,0,0,10.29
0,10000.0,0,0,2.09
68,10000.0,0,0,5.19
100,10000.0,0,0,7.99
63,150000.0,88,88,7.19
73,10000.0,0,0,4.79
100,10000.0,0,0,0.79
72,10000.0,0,0,1.69
86,10000.0,0,0,19.49
100,10000.0,0,0,1.69
56,10000.0,0,0,3.99
38,10000.0,0,0,0.99
88,75000.0,0,0,11.39
100,10000.0,0,0,5.99
100,10000.0,0,0,0.79
52,10000.0,0,0,1.69
28,10000.0,0,0,15.49
73,10000.0,0,0,7.99
94,10000.0,0,0,16.99
100,10000.0,0,0,2.09
66,10000.0,0,0,0.79
62,10000.0,0,0,2.09
100,10000.0,0,0,3.99
100,10000.0,0,0,0.0
85,10000.0,0,0,2.09
81,10000.0,0,0,11.39
50,10000.0,0,0,0.79
84,10000.0,0,0,0.78
100,10000.0,0,0,4.79
92,10000.0,0,0,5.79
0,10000.0,0,0,0.79
57,10000.0,0,0,3.99
50,10000.0,0,0,8.29
100,10000.0,0,0,2.09
81,10000.0,0,0,1.68
66,10000.0,0,0,1.69
100,10000.0,0,0,5.79
50,10000.0,0,0,3.99
80,10000.0,0,0,0.79
77,10000.0,0,0,3.99
66,10000.0,0,0,3.99
0,10000.0,0,0,7.19
100,10000.0,0,0,8.99
25,10000.0,0,0,2.09
66,10000.0,0,0,11.39
11,10000.0,0,0,0.79
100,10000.0,0,0,4.79
100,10000.0,0,0,7.19
52,10000.0,0,0,1.69
100,10000.0,0,0,3.99
44,10000.0,0,0,2.09
96,350000.0,82,111,0.0
93,35000.0,0,0,0.0
80,10000.0,0,0,0.79
0,10000.0,0,0,7.19
100,10000.0,0,0,0.0
100,10000.0,0,0,0.79
77,10000.0,0,0,7.5
25,10000.0,0,0,3.99
40,10000.0,0,0,0.79
100,10000.0,0,0,3.99
100,10000.0,0,0,7.19
92,10000.0,0,0,0.79
100,10000.0,0,0,2.09
93,10000.0,0,0,15.49
58,10000.0,0,0,0.79
66,10000.0,0,0,7.19
82,10000.0,0,0,15.49
63,10000.0,0,0,1.69
28,10000.0,0,0,0.0
83,10000.0,0,0,7.19
50,10000.0,0,0,4.99
50,10000.0,0,0,0.0
25,10000.0,0,0,4.99
100,10000.0,0,0,11.39
50,10000.0,0,0,4.99
50,10000.0,0,0,2.09
60,35000.0,0,0,0.0
90,10000.0,0,0,2.89
50,10000.0,0,0,2.09
57,10000.0,0,0,17.99
81,10000.0,0,0,0.0
100,10000.0,0,0,2.89
66,10000.0,0,0,3.99
87,10000.0,0,0,2.89
66,10000.0,0,0,7.19
99,10000.0,0,0,15.49
90,10000.0,0,0,2.09
95,10000.0,0,0,5.19
0,10000.0,0,0,2.09
0,10000.0,0,0,0.79
84,10000.0,124,124,10.99
100,10000.0,0,0,5.79
84,10000.0,0,0,7.19
54,10000.0,0,0,2.09
63,10000.0,0,0,0.0
100,10000.0,0,0,3.99
50,10000.0,0,0,3.99
100,10000.0,0,0,4.2
100,10000.0,0,0,7.19
33,10000.0,0,0,4.99
66,10000.0,0,0,2.89
40,10000.0,0,0,1.69
92,10000.0,0,0,19.49
53,10000.0,0,0,0.79
100,10000.0,0,0,3.99
43,10000.0,0,0,0.0
0,10000.0,0,0,1.69
0,10000.0,0,0,2.09
100,10000.0,0,0,2.09
66,10000.0,0,0,5.19
32,75000.0,80,80,33.99
33,10000.0,0,0,2.89
88,10000.0,0,0,9.29
80,10000.0,0,0,11.39
100,10000.0,0,0,6.19
100,10000.0,0,0,3.99
50,10000.0,0,0,2.89
83,10000.0,0,0,2.89
23,35000.0,0,0,0.79
100,10000.0,0,0,11.39
50,10000.0,0,0,11.39
100,10000.0,0,0,7.19
78,10000.0,0,0,7.19
0,10000.0,0,0,1.69
60,10000.0,0,0,0.79
96,10000.0,0,0,0.79
39,10000.0,0,0,20.0
70,10000.0,0,0,0.0
50,10000.0,0,0,0.79
0,10000.0,0,0,0.79
81,10000.0,0,0,3.99
85,10000.0,0,0,9.29
53,10000.0,0,0,15.49
100,10000.0,0,0,3.99
50,10000.0,0,0,2.09
76,35000.0,0,0,0.0
100,10000.0,0,0,0.79
57,10000.0,0,0,1.69
86,10000.0,0,0,3.99
100,10000.0,0,0,9.99
66,10000.0,0,0,6.19
94,10000.0,0,0,2.09
75,10000.0,0,0,0.0
50,10000.0,0,0,1.69
50,10000.0,0,0,19.49
67,10000.0,0,0,0.0
70,10000.0,0,0,1.69
70,10000.0,0,0,0.0
100,10000.0,0,0,3.99
100,10000.0,0,0,0.79
94,35000.0,0,0,0.0
97,10000.0,0,0,0.79
94,10000.0,0,0,10.29
100,10000.0,0,0,0.79
100,10000.0,0,0,1.69
60,10000.0,0,0,1.69
93,10000.0,0,0,5.19
33,10000.0,0,0,2.89
100,10000.0,0,0,1.69
34,10000.0,0,0,0.79
20,10000.0,0,0,0.79
85,10000.0,0,0,6.99
66,10000.0,0,0,0.0
90,10000.0,0,0,0.79
25,10000.0,0,0,0.79
20,35000.0,0,0,0.79
80,10000.0,0,0,15.49
100,10000.0,0,0,2.89
72,10000.0,0,0,1.99
100,10000.0,0,0,13.49
88,10000.0,0,0,2.89
94,10000.0,0,0,4.79
66,10000.0,0,0,0.79
90,10000.0,0,0,15.49
93,10000.0,0,0,0.0
80,10000.0,0,0,0.79
50,10000.0,0,0,7.19
100,10000.0,0,0,7.19
100,10000.0,0,0,7.19
100,10000.0,0,0,0.0
83,10000.0,0,0,3.99
66,10000.0,0,0,3.99
40,10000.0,0,0,7.19
63,10000.0,0,0,0.79
100,10000.0,0,0,7.19
83,10000.0,0,0,7.19
70,10000.0,0,0,0.79
81,10000.0,0,0,3.99
10,10000.0,0,0,0.79
100,10000.0,0,0,0.79
92,10000.0,0,0,3.99
100,10000.0,0,0,0.0
100,10000.0,0,0,5.79
20,10000.0,0,0,4.79
70,10000.0,0,0,2.09
20,10000.0,0,0,3.99
68,10000.0,0,0,0.79
38,10000.0,0,0,0.79
57,10000.0,0,0,0.0
68,10000.0,0,0,2.89
53,10000.0,0,0,24.99
100,10000.0,0,0,2.89
66,10000.0,0,0,7.99
28,10000.0,0,0,4.99
50,10000.0,0,0,1.69
59,10000.0,0,0,6.99
75,10000.0,0,0,0.0
85,35000.0,0,0,3.99
86,10000.0,0,0,3.99
70,35000.0,0,0,0.0
73,10000.0,0,0,1.69
50,10000.0,0,0,1.69
44,10000.0,0,0,0.79
100,10000.0,0,0,5.19
96,10000.0,0,0,0.0
77,35000.0,0,0,0.0
100,10000.0,0,0,15.49
38,10000.0,0,0,0.79
50,10000.0,0,0,0.0
100,10000.0,0,0,3.99
82,150000.0,3925,7837,8.29
42,10000.0,0,0,11.39
75,10000.0,0,0,7.19
81,35000.0,0,0,0.79
73,35000.0,0,0,0.0
91,10000.0,0,0,0.79
50,10000.0,0,0,1.69
92,10000.0,0,0,0.79
88,10000.0,0,0,0.99
100,10000.0,0,0,0.0
80,10000.0,0,0,9.29
100,10000.0,0,0,5.79
93,10000.0,0,0,9.29
66,10000.0,0,0,0.79
100,10000.0,0,0,0.0
100,10000.0,0,0,0.79
100,10000.0,0,0,0.79
50,10000.0,0,0,0.79
100,10000.0,0,0,7.19
100,10000.0,0,0,5.79
69,10000.0,0,0,1.69
91,35000.0,0,0,1.69
71,10000.0,0,0,2.09
75,10000.0,0,0,11.39
100,10000.0,0,0,1.69
51,75000.0,375,375,0.0
70,10000.0,0,0,12.39
68,10000.0,0,0,46.49
91,10000.0,0,0,0.0
100,10000.0,0,0,2.89
100,10000.0,0,0,11.39
100,10000.0,0,0,8.99
72,10000.0,0,0,1.69
60,10000.0,0,0,5.79
85,10000.0,0,0,7.19
100,10000.0,0,0,1.69
100,10000.0,0,0,5.19
97,10000.0,0,0,5.79
95,10000.0,0,0,9.29
87,10000.0,0,0,15.49
100,10000.0,0,0,7.19
75,10000.0,0,0,0.0
100,10000.0,0,0,0.79
76,10000.0,0,0,11.39
25,10000.0,0,0,3.99
100,10000.0,0,0,7.19
100,10000.0,0,0,6.19
50,10000.0,0,0,0.79
87,10000.0,0,0,1.69
50,35000.0,0,0,0.0
100,10000.0,0,0,0.79
55,10000.0,0,0,0.79
88,10000.0,0,0,4.79
83,10000.0,0,0,12.39
20,10000.0,0,0,0.79
12,10000.0,0,0,0.79
50,10000.0,0,0,3.19
33,10000.0,0,0,3.19
100,10000.0,0,0,11.39
35,10000.0,0,0,0.79
33,10000.0,0,0,4.99
20,10000.0,0,0,4.99
96,10000.0,0,0,6.2
100,10000.0,0,0,2.99
63,10000.0,0,0,15.49
62,10000.0,0,0,14.49
95,10000.0,0,0,2.09
100,10000.0,0,0,9.99
80,10000.0,0,0,1.69
27,10000.0,0,0,4.79
80,10000.0,0,0,1.69
50,10000.0,0,0,3.99
84,10000.0,0,0,3.99
100,10000.0,0,0,0.0
37,35000.0,0,0,0.0
96,10000.0,0,0,1.69
33,10000.0,0,0,1.69
0,10000.0,0,0,4.79
0,10000.0,0,0,3.99
87,10000.0,0,0,1.69
95,35000.0,0,0,0.0
100,10000.0,0,0,11.39
0,10000.0,0,0,0.79
100,10000.0,0,0,4.79
0,10000.0,0,0,2.09
100,10000.0,0,0,0.79
100,10000.0,0,0,17.0
100,10000.0,0,0,2.89
84,10000.0,0,0,3.99
88,10000.0,0,0,5.79
100,10000.0,0,0,5.19
66,10000.0,0,0,7.19
83,10000.0,0,0,0.79
45,10000.0,0,0,0.79
100,10000.0,0,0,1.69
92,10000.0,0,0,1.7
78,10000.0,0,0,0.8
82,35000.0,0,0,0.0
75,10000.0,0,0,2.09
57,10000.0,0,0,0.79
100,10000.0,0,0,2.09
83,10000.0,0,0,2.09
93,10000.0,0,0,5.19
78,10000.0,0,0,12.39
75,10000.0,0,0,7.19
100,10000.0,0,0,3.99
78,10000.0,0,0,3.99
96,10000.0,0,0,9.99
0,10000.0,0,0,5.19
30,10000.0,0,0,2.09
62,10000.0,0,0,1.69
50,10000.0,0,0,4.99
94,10000.0,0,0,7.19
33,10000.0,0,0,2.09
100,10000.0,0,0,6.99
50,10000.0,0,0,3.99
100,10000.0,0,0,3.89
92,10000.0,0,0,10.99
0,10000.0,0,0,1.69
46,10000.0,0,0,19.49
52,10000.0,0,0,6.19
82,10000.0,0,0,2.09
50,10000.0,0,0,2.89
85,10000.0,0,0,3.99
90,10000.0,0,0,3.99
78,10000.0,0,0,0.0
64,10000.0,0,0,3.99
82,10000.0,0,0,11.39
0,10000.0,0,0,1.69
60,10000.0,0,0,0.79
100,10000.0,0,0,3.99
86,10000.0,5,5,11.39
55,10000.0,0,0,2.09
55,10000.0,0,0,0.0
35,10000.0,0,0,2.89
100,10000.0,0,0,7.19
82,75000.0,0,0,0.0
100,10000.0,0,0,3.99
100,10000.0,0,0,7.19
50,10000.0,0,0,4.79
76,10000.0,0,0,0.79
66,10000.0,0,0,0.0
66,10000.0,0,0,0.79
89,10000.0,0,0,2.89
85,10000.0,0,0,1.69
100,10000.0,0,0,9.29
75,10000.0,0,0,2.89
100,10000.0,0,0,4.79
50,10000.0,0,0,1.69
20,10000.0,0,0,0.0
79,10000.0,0,0,11.39
63,35000.0,0,0,11.39
25,10000.0,0,0,5.19
40,10000.0,0,0,5.79
85,10000.0,0,0,10.29
100,10000.0,0,0,2.99
83,10000.0,0,0,1.69
72,10000.0,0,0,0.79
87,10000.0,0,0,5.19
100,10000.0,0,0,0.79
91,10000.0,0,0,0.79
85,10000.0,0,0,0.79
83,10000.0,0,0,2.09
43,350000.0,129,69,0.0
80,10000.0,0,0,0.0
58,10000.0,0,0,10.99
100,10000.0,0,0,7.19
100,10000.0,0,0,2.09
66,10000.0,0,0,7.99
54,10000.0,0,0,0.0
80,10000.0,0,0,0.0
38,350000.0,285,289,0.0
54,150000.0,760,760,11.29
0,10000.0,0,0,11.39
87,10000.0,0,0,0.0
88,10000.0,70,118,7.19
100,10000.0,0,0,7.19
100,10000.0,0,0,7.19
73,10000.0,0,0,3.99
64,10000.0,0,0,11.5
100,10000.0,0,0,0.79
0,10000.0,0,0,0.79
75,10000.0,0,0,15.49
45,10000.0,0,0,7.19
75,10000.0,0,0,2.89
60,10000.0,0,0,0.0
16,10000.0,0,0,0.79
37,10000.0,0,0,4.99
72,10000.0,0,0,0.79
83,10000.0,0,0,0.79
71,10000.0,0,0,0.79
100,10000.0,0,0,5.79
47,75000.0,0,0,0.0
99,10000.0,0,0,5.19
87,10000.0,0,0,3.99
53,75000.0,0,0,0.0
93,150000.0,0,0,0.0
100,10000.0,0,0,0.79
100,10000.0,0,0,0.79
100,10000.0,0,0,2.09
86,10000.0,0,0,5.79
94,10000.0,0,0,3.99
100,10000.0,0,0,3.99
75,10000.0,0,0,11.79
38,75000.0,0,0,0.0
95,10000.0,0,0,1.99
56,10000.0,0,0,2.89
37,10000.0,0,0,0.0
85,10000.0,0,0,10.29
75,10000.0,0,0,0.0
100,10000.0,0,0,2.89
100,10000.0,0,0,1.69
0,10000.0,0,0,0.79
75,10000.0,0,0,5.19
12,10000.0,0,0,0.79
37,10000.0,0,0,0.79
100,10000.0,0,0,3.99
100,10000.0,0,0,3.99
50,10000.0,0,0,2.09
58,10000.0,0,0,1.69
37,10000.0,0,0,0.0
86,10000.0,0,0,1.69
100,10000.0,0,0,2.09
71,10000.0,0,0,0.0
100,10000.0,0,0,0.79
67,10000.0,0,0,15.49
100,10000.0,0,0,0.79
100,10000.0,0,0,2.09
44,10000.0,0,0,6.19
100,10000.0,0,0,7.19
66,10000.0,0,0,0.79
50,10000.0,0,0,3.99
89,10000.0,86,86,11.39
80,10000.0,0,0,6.19
71,10000.0,0,0,3.99
69,10000.0,0,0,1.69
93,10000.0,0,0,9.29
23,10000.0,0,0,7.19
0,10000.0,0,0,3.99
42,10000.0,0,0,4.79
66,10000.0,0,0,9.99
94,10000.0,0,0,1.69
90,10000.0,0,0,1.0
77,10000.0,0,0,0.0
76,10000.0,0,0,11.39
60,10000.0,0,0,1.69
50,10000.0,0,0,0.79
73,10000.0,0,0,0.0
100,10000.0,0,0,4.79
73,35000.0,0,0,8.29
60,10000.0,0,0,1.99
94,10000.0,0,0,2.89
100,10000.0,0,0,11.39
100,10000.0,0,0,1.69
100,10000.0,0,0,15.49
40,10000.0,0,0,0.0
80,10000.0,0,0,3.99
78,10000.0,0,0,8.29
94,10000.0,0,0,5.79
33,10000.0,0,0,11.39
73,10000.0,0,0,0.79
100,10000.0,0,0,7.19
100,10000.0,0,0,9.29
60,10000.0,0,0,13.99
84,10000.0,0,0,2.89
100,10000.0,0,0,4.79
100,10000.0,0,0,4.79
75,10000.0,0,0,2.89
100,10000.0,0,0,1.69
96,10000.0,0,0,0.79
85,10000.0,0,0,1.69
81,10000.0,0,0,2.09
74,10000.0,0,0,2.09
0,10000.0,0,0,1.69
90,10000.0,0,0,11.39
25,10000.0,0,0,0.79
33,10000.0,0,0,2.89
43,10000.0,0,0,11.39
50,10000.0,0,0,2.09
90,10000.0,0,0,11.39
85,10000.0,0,0,1.69
90,10000.0,0,0,11.39
63,10000.0,0,0,11.39
81,10000.0,0,0,5.79
100,10000.0,0,0,7.19
0,10000.0,0,0,7.19
90,10000.0,51,51,7.19
100,10000.0,0,0,3.99
100,10000.0,0,0,2.09
100,10000.0,0,0,7.19
85,10000.0,0,0,0.79
100,10000.0,0,0,10.99
33,10000.0,0,0,3.99
62,10000.0,0,0,1.69
0,10000.0,0,0,1.69
75,10000.0,0,0,7.19
25,10000.0,0,0,4.79
100,10000.0,0,0,7.19
89,10000.0,0,0,5.19
100,10000.0,0,0,2.89
83,10000.0,0,0,0.0
62,10000.0,0,0,2.99
100,10000.0,0,0,3.99
100,10000.0,0,0,2.89
100,10000.0,0,0,0.79
66,10000.0,0,0,2.89
84,150000.0,0,0,7.19
77,10000.0,229,229,11.99
87,10000.0,0,0,6.19
50,10000.0,0,0,0.79
0,10000.0,0,0,0.79
85,10000.0,0,0,0.79
82,10000.0,0,0,11.39
84,10000.0,0,0,0.0
72,35000.0,0,0,0.0
94,75000.0,31,31,0.79
57,10000.0,0,0,2.09
60,10000.0,0,0,0.0
91,75000.0,0,0,0.0
73,10000.0,0,0,0.79
75,10000.0,0,0,3.99
33,10000.0,0,0,1.69
100,10000.0,0,0,1.69
75,10000.0,0,0,13.99
84,10000.0,0,0,5.79
100,10000.0,0,0,5.19
100,10000.0,0,0,6.19
50,10000.0,0,0,1.69
87,10000.0,0,0,5.19
91,10000.0,0,0,13.49
30,10000.0,0,0,9.99
86,10000.0,0,0,2.09
45,10000.0,0,0,0.79
100,10000.0,0,0,2.89
100,10000.0,0,0,1.69
100,10000.0,0,0,2.09
100,10000.0,0,0,2.09
100,10000.0,0,0,30.99
0,10000.0,0,0,0.79
15,10000.0,0,0,0.79
0,10000.0,0,0,0.79
100,10000.0,0,0,0.79
80,10000.0,0,0,3.99
81,10000.0,0,0,4.99
0,10000.0,0,0,19.49
75,10000.0,0,0,1.99
100,10000.0,0,0,7.19
93,10000.0,0,0,3.99
100,10000.0,0,0,2.09
42,10000.0,0,0,2.09
73,10000.0,0,0,15.49
0,10000.0,0,0,15.49
90,10000.0,0,0,5.19
100,10000.0,0,0,3.99
80,10000.0,0,0,3.99
0,10000.0,0,0,3.99
74,10000.0,0,0,7.7
50,10000.0,0,0,3.99
85,10000.0,0,0,5.69
100,10000.0,0,0,0.99
53,10000.0,0,0,0.99
78,10000.0,0,0,0.99
68,10000.0,0,0,0.99
100,10000.0,0,0,7.19
64,10000.0,0,0,7.19
100,10000.0,0,0,3.99
